Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_AvgGoalsFor_L5,Home_AvgGoalsAgainst_L5,Home_AvgShotsFor_L5,Home_AvgShotsAgainst_L5,Home_AvgShotsOnTargetFor_L5,Home_AvgShotsOnTargetAgainst_L5,Home_AvgCornersFor_L5,Home_AvgCornersAgainst_L5,Home_AvgPoints_L5,Home_MatchesPlayed,Away_AvgGoalsFor_L5,Away_AvgGoalsAgainst_L5,Away_AvgShotsFor_L5,Away_AvgShotsAgainst_L5,Away_AvgShotsOnTargetFor_L5,Away_AvgShotsOnTargetAgainst_L5,Away_AvgCornersFor_L5,Away_AvgCornersAgainst_L5,Away_AvgPoints_L5,Away_MatchesPlayed,Diff_AvgPoints_L5,Diff_AvgGoalsFor_L5
2022-08-07,Roma,Lazio,0,0,D,0,0,H,9,10,2,3,18,14,6,5,2,0,0,0,2023/4,1.8,0.8,13.2,8.0,5.2,2.4,6.8,5.0,2.2,13,0.4,0.8,10.6,13.4,3.4,5.4,4.6,3.2,1.2,19,1.0000000000000002,1.4
2022-08-07,Genoa,Lecce,1,1,D,0,0,H,11,5,4,1,17,12,4,8,1,1,0,0,2023/4,0.0,0.4,9.8,10.2,2.8,3.2,4.6,4.6,0.6,19,0.4,1.4,9.0,12.4,3.4,4.6,4.4,4.4,0.4,21,0.19999999999999996,-0.4
2022-08-07,Napoli,Bologna,4,0,H,1,0,H,16,14,7,5,15,10,5,7,1,1,0,0,2023/4,0.2,1.0,14.8,10.0,5.4,3.8,4.8,6.6,1.0,16,0.8,0.2,11.6,7.4,4.0,2.2,3.6,5.8,1.8,20,-0.8,-0.6000000000000001
2022-08-07,Genoa,Torino,1,0,H,0,0,H,10,9,3,3,9,18,5,8,0,0,0,0,2023/4,0.2,0.4,10.2,9.8,3.0,2.8,4.2,5.8,0.8,20,0.4,1.8,8.0,10.8,2.2,4.4,7.6,6.2,0.6,13,0.20000000000000007,-0.2
2022-08-07,AC Milan,Monza,2,0,H,1,0,H,22,9,9,2,11,11,5,2,0,2,0,0,2022/3,1.6,0.6,11.0,8.2,4.0,3.0,6.4,5.4,2.6,18,0.4,0.4,10.6,10.4,3.6,3.0,3.8,5.4,1.6,18,1.0,1.2000000000000002
2022-08-07,Lazio,Empoli,1,0,H,1,0,H,14,9,6,2,17,9,9,2,3,1,0,0,2025/6,0.8,0.2,12.4,9.6,4.0,3.6,5.0,4.0,1.8,19,0.0,0.0,9.6,12.4,3.0,4.8,5.0,4.8,1.0,24,0.8,0.8
2022-08-07,Verona,Genoa,0,1,A,0,0,H,12,11,4,4,16,17,4,5,3,2,0,0,2022/3,0.0,0.0,8.2,8.6,3.0,2.8,3.4,5.4,1.0,21,0.0,0.2,7.4,10.2,2.8,3.2,5.8,4.0,0.8,22,0.19999999999999996,0.0
2022-08-07,Napoli,Empoli,1,0,H,0,0,H,15,9,6,3,9,17,8,3,3,2,0,0,2024/5,1.0,1.0,14.6,11.8,5.8,4.4,4.6,6.6,1.4,17,0.0,0.2,8.6,12.0,2.6,4.8,4.8,5.8,0.8,25,0.5999999999999999,1.0
2022-08-07,Monza,Verona,0,1,A,0,0,H,10,12,3,3,14,12,3,3,1,2,0,0,2024/5,0.0,0.2,8.4,8.2,3.2,2.6,5.6,5.4,0.8,18,0.2,0.2,9.4,8.4,3.0,2.6,6.2,4.0,1.2,16,-0.3999999999999999,-0.2
2022-08-07,Lecce,Juventus,0,1,A,0,0,H,11,8,4,3,9,14,5,3,2,1,0,0,2022/3,0.6,0.6,6.2,9.8,2.4,3.4,3.8,4.0,1.4,19,1.8,1.4,8.2,16.4,3.0,5.8,5.4,5.2,1.6,15,-0.20000000000000018,-1.2000000000000002
2022-08-07,Torino,Monza,0,0,D,0,0,H,7,6,2,1,16,11,5,9,3,1,0,0,2022/3,0.0,0.4,9.8,9.8,3.2,3.6,3.8,3.2,0.6,14,0.4,0.4,10.8,12.0,3.4,3.8,3.2,5.2,1.6,19,-1.0,-0.4
2022-08-07,Sassuolo,Torino,1,0,H,0,0,H,10,4,3,1,10,18,3,2,3,0,0,0,2023/4,0.2,0.0,8.8,8.6,3.0,3.2,7.0,6.4,1.4,26,0.0,0.8,7.4,10.2,2.2,3.8,7.6,5.8,0.6,14,0.7999999999999999,0.2
2022-08-07,Cagliari,Como,0,0,D,0,0,H,9,11,2,5,16,14,4,7,3,3,0,0,2025/6,0.8,0.8,9.4,12.4,3.2,4.2,4.2,5.6,1.2,25,0.4,0.2,7.8,8.0,2.8,2.8,5.0,5.8,1.6,16,-0.40000000000000013,0.4
2022-08-07,Lecce,Cagliari,0,0,D,0,0,H,12,5,4,2,10,14,2,5,1,2,0,0,2024/5,0.4,0.6,7.4,8.6,2.8,2.8,4.0,4.0,1.2,20,0.6,0.6,8.0,9.6,2.8,3.2,6.4,3.8,1.2,18,0.0,-0.19999999999999996
2022-08-07,Empoli,Venezia,0,0,D,0,0,H,7,12,2,5,12,14,5,10,3,0,0,0,2024/5,0.4,1.0,8.2,10.6,2.8,3.4,4.4,6.0,1.4,22,0.0,0.6,10.0,7.2,3.8,2.4,5.6,5.4,0.4,19,0.9999999999999999,0.4
2022-08-07,Bologna,Intel Milan,1,1,D,0,0,H,13,16,4,5,11,12,2,3,2,2,0,0,2025/6,0.6,0.2,7.2,10.2,2.2,3.8,5.2,5.2,1.8,11,1.6,0.6,13.4,11.0,5.0,3.6,5.4,4.2,2.0,17,-0.19999999999999996,-1.0
2022-08-07,Roma,Cagliari,0,1,A,0,1,H,9,6,3,2,13,17,3,9,2,1,0,0,2024/5,1.0,0.6,11.8,8.6,4.2,2.6,6.6,5.2,1.8,14,0.2,0.2,7.2,10.4,2.4,3.4,5.0,3.8,1.2,19,0.6000000000000001,0.8
2022-08-07,Udinese,Roma,0,1,A,0,0,H,9,12,3,5,18,15,4,3,0,1,0,0,2022/3,0.4,0.4,9.4,11.0,3.2,3.6,3.6,6.0,1.4,20,0.8,0.8,10.6,10.4,3.2,3.8,7.0,5.0,1.6,21,-0.20000000000000018,-0.4
2022-08-07,Intel Milan,Lecce,2,1,H,1,0,H,7,10,3,4,8,17,3,5,1,2,0,0,2025/6,1.6,1.0,15.0,8.2,5.4,3.2,4.8,5.2,1.4,15,0.4,1.2,7.4,13.4,2.6,5.0,5.0,4.6,0.6,22,0.7999999999999999,1.2000000000000002
2022-08-07,Intel Milan,Monza,3,0,H,1,0,H,17,7,7,3,9,13,4,3,3,1,0,0,2024/5,2.0,1.0,13.8,9.2,5.0,3.6,4.2,5.2,2.0,16,0.2,0.4,9.6,12.2,2.8,4.0,4.6,5.4,1.2,20,0.8,1.8
2022-08-07,Bologna,Monza,1,0,H,0,0,H,7,4,3,1,9,9,3,5,2,1,0,0,2023/4,0.4,0.2,8.6,10.8,2.6,3.8,5.0,4.8,1.4,12,0.0,1.0,8.4,12.8,2.4,4.6,4.4,5.8,0.6,21,0.7999999999999999,0.4
2022-08-07,Como,Juventus,1,1,D,1,0,H,10,10,3,4,15,16,7,8,0,2,0,0,2024/5,0.2,0.4,8.0,9.2,2.8,3.0,3.4,6.6,1.0,19,1.8,0.6,8.4,15.4,3.2,5.2,5.2,4.8,2.2,16,-1.2000000000000002,-1.6
2022-08-07,Torino,Venezia,0,0,D,0,0,H,13,9,6,2,17,17,4,7,3,1,0,0,2022/3,0.0,0.4,10.6,9.4,3.4,3.2,3.6,4.4,0.6,15,0.0,0.4,10.0,7.0,3.8,2.2,6.8,4.8,0.6,20,0.0,0.0
2022-08-07,Juventus,Roma,1,2,A,0,0,H,9,12,3,4,18,8,6,8,0,0,0,0,2022/3,1.6,0.4,12.4,10.6,4.2,3.8,3.6,5.0,2.2,21,1.0,0.2,11.2,10.0,3.8,3.8,7.0,4.4,2.2,22,0.0,0.6000000000000001
2022-08-07,Lecce,Como,0,0,D,0,0,H,4,9,1,3,17,8,2,2,0,1,0,0,2024/5,0.2,0.6,8.6,7.0,3.2,2.2,3.4,4.0,0.8,21,0.2,0.2,9.0,7.2,3.4,2.2,5.4,5.4,1.2,17,-0.3999999999999999,0.0
2022-08-07,Fiorentina,Cagliari,3,0,H,1,0,H,10,8,3,3,11,11,2,5,2,3,0,0,2025/6,0.4,0.4,11.6,10.2,4.6,3.6,6.4,3.8,1.0,20,0.2,0.2,7.0,10.4,2.2,3.4,6.4,3.2,1.2,20,-0.19999999999999996,0.2
2022-08-07,Torino,Genoa,1,0,H,0,0,H,7,11,2,4,9,18,7,6,2,2,0,0,2023/4,0.0,0.4,10.0,9.4,3.6,2.8,3.6,5.2,0.6,16,0.2,0.2,8.6,9.2,3.2,3.0,5.4,3.6,1.2,23,-0.6,-0.2
2022-08-07,Cagliari,Empoli,0,0,D,0,0,H,11,10,3,4,15,9,6,9,3,2,0,0,2022/3,0.8,0.8,9.4,13.2,3.0,4.6,4.6,6.0,1.2,26,0.0,0.4,8.8,12.2,2.6,4.8,5.0,5.8,0.6,26,0.6,0.8
2022-08-07,Cagliari,Torino,0,0,D,0,0,H,10,7,4,3,18,15,7,7,2,0,0,0,2024/5,0.6,0.8,9.2,12.0,2.6,4.2,4.6,6.6,0.8,27,0.0,1.0,7.0,10.2,2.2,3.6,6.4,5.8,0.4,15,0.4,0.6
2022-08-07,Lazio,Cagliari,1,0,H,0,0,H,8,12,3,5,18,11,6,2,0,3,0,0,2025/6,0.6,0.2,12.8,8.8,4.4,3.0,6.4,3.6,1.8,20,0.2,0.6,6.6,9.8,2.2,3.2,6.2,2.6,1.2,21,0.6000000000000001,0.39999999999999997
2022-08-07,Sassuolo,AC Milan,2,0,H,0,0,H,15,12,4,5,10,15,2,3,0,1,0,0,2024/5,0.2,0.0,10.0,7.6,3.4,2.8,6.2,5.8,1.4,27,1.0,2.0,10.6,11.0,3.4,4.4,4.8,5.4,0.6,20,0.7999999999999999,-0.8
2022-08-07,Monza,Napoli,0,0,D,0,0,H,9,13,3,4,16,8,6,7,1,3,0,0,2025/6,0.0,0.4,8.8,9.4,3.2,2.8,4.8,4.4,0.6,19,0.8,0.8,11.6,10.6,4.4,4.2,5.6,7.4,0.8,17,-0.20000000000000007,-0.8
2022-08-07,Genoa,Udinese,0,1,A,0,1,H,7,6,3,2,8,16,9,2,0,2,0,0,2024/5,0.4,0.2,9.4,9.0,2.8,2.4,4.8,6.6,1.4,21,0.2,0.4,10.0,9.6,3.4,3.4,6.6,3.4,1.0,20,0.3999999999999999,0.2
2022-08-07,Genoa,Bologna,0,1,A,0,0,H,9,13,3,5,17,14,6,4,0,0,0,0,2023/4,0.4,0.4,9.6,8.4,3.0,2.2,5.2,5.6,1.2,22,0.6,1.0,11.6,7.6,4.2,2.4,4.2,5.4,1.2,21,0.0,-0.19999999999999996
2022-08-07,Intel Milan,Torino,0,0,D,0,0,H,11,7,3,2,18,18,4,6,2,0,0,0,2024/5,2.4,1.0,15.4,8.6,5.8,3.4,3.6,4.4,2.0,17,0.0,1.0,7.2,10.6,2.4,3.8,6.2,5.8,0.4,16,1.6,2.4
2022-08-08,Lazio,Bologna,1,0,H,1,0,H,12,14,5,6,16,18,8,6,0,3,0,0,2023/4,0.8,0.2,12.4,9.6,4.4,3.4,6.4,3.2,2.2,21,0.8,1.0,11.4,8.2,4.2,2.8,4.6,5.6,1.6,22,0.6000000000000001,0.0
2022-08-08,Empoli,Lazio,1,1,D,1,1,H,5,8,2,3,10,11,9,4,3,3,0,0,2022/3,0.4,1.0,6.6,10.2,2.2,3.6,4.8,7.2,1.4,23,0.2,0.6,10.6,11.8,3.2,4.2,4.6,3.8,1.2,20,0.19999999999999996,0.2
2022-08-08,Roma,Fiorentina,0,0,D,0,0,H,9,6,4,2,18,15,7,4,0,0,0,0,2022/3,0.6,0.6,10.8,8.4,4.0,2.6,6.0,5.2,1.2,15,0.6,0.6,7.2,8.4,2.2,3.0,4.2,4.2,1.4,17,-0.19999999999999996,0.0
2022-08-08,AC Milan,Intel Milan,2,2,D,1,0,H,18,23,6,11,18,10,3,4,3,3,0,0,2023/4,1.8,0.4,12.8,8.0,4.8,2.8,6.2,4.4,3.0,19,1.6,0.4,14.4,10.4,5.2,3.4,4.8,3.4,2.2,18,0.7999999999999998,0.19999999999999996
2022-08-08,Bologna,Udinese,0,0,D,0,0,H,11,11,4,5,12,17,2,3,2,3,0,0,2023/4,0.4,0.2,8.8,8.8,2.8,2.8,5.2,5.0,1.4,13,0.4,0.4,10.0,9.6,3.6,3.6,6.0,4.6,1.4,21,0.0,0.0
2022-08-08,Fiorentina,Lazio,0,1,A,0,0,H,13,4,6,1,17,12,10,6,2,2,0,0,2023/4,1.0,0.4,12.4,9.6,5.0,3.4,4.4,4.0,1.4,21,0.4,0.8,9.6,10.4,2.8,3.6,4.6,5.0,1.2,21,0.19999999999999996,0.6
2022-08-08,Udinese,Napoli,1,0,H,0,0,H,4,7,1,3,15,17,8,7,3,3,0,0,2023/4,0.4,0.4,9.4,11.6,3.2,3.8,3.4,5.0,1.4,21,0.8,0.8,12.4,11.2,4.6,4.4,5.6,7.2,0.8,18,0.5999999999999999,-0.4
2022-08-08,Napoli,Torino,0,0,D,0,0,H,13,10,5,4,9,14,9,10,2,1,0,0,2023/4,1.2,0.2,13.8,10.6,5.6,3.6,5.6,5.2,2.0,18,0.0,1.0,7.2,10.0,2.4,3.4,6.0,5.2,0.4,17,1.6,1.2
2022-08-08,Monza,Intel Milan,2,0,H,0,0,H,8,12,2,4,13,16,4,6,0,1,0,0,2025/6,0.0,0.2,8.6,9.2,3.0,2.8,4.6,4.8,0.8,20,1.8,0.8,15.6,12.2,5.8,4.0,4.6,3.0,1.8,19,-1.0,-1.8
2022-08-08,Fiorentina,Torino,1,1,D,1,0,H,7,6,3,2,10,12,6,2,0,1,0,0,2022/3,0.8,0.4,13.6,8.6,5.8,3.0,5.4,4.8,1.2,22,0.0,0.4,7.4,10.8,2.6,3.6,6.6,5.6,0.6,18,0.6,0.8
2022-08-08,Atalanta,Cagliari,2,0,H,0,0,H,11,8,3,3,18,16,2,3,2,3,0,0,2023/4,0.6,2.2,11.2,13.2,4.2,4.6,5.0,6.2,0.2,17,0.2,0.8,8.0,9.6,2.8,3.0,5.2,3.0,1.0,22,-0.8,0.39999999999999997
2022-08-08,Verona,Fiorentina,1,0,H,1,0,H,7,7,3,3,16,11,8,3,2,2,0,0,2022/3,0.0,0.2,7.4,8.0,2.6,2.8,3.4,5.8,0.8,22,0.4,0.6,6.8,7.8,2.0,3.0,3.6,4.2,1.0,18,-0.19999999999999996,-0.4
2022-08-08,Napoli,Cagliari,1,1,D,0,0,H,10,5,3,2,11,18,10,2,1,0,0,0,2022/3,1.2,0.0,13.4,9.8,5.4,3.6,6.0,6.4,2.2,19,0.2,1.2,7.8,10.0,3.0,3.2,4.8,3.0,0.8,23,1.4000000000000001,1.0
2022-08-08,AC Milan,Udinese,1,0,H,0,0,H,14,6,6,2,18,8,3,6,1,1,0,0,2023/4,2.0,0.8,13.6,11.0,5.0,4.4,6.2,3.8,2.6,20,0.4,0.2,9.6,9.6,3.6,3.6,5.2,4.4,1.6,22,1.0,1.6
2022-08-08,Cagliari,Fiorentina,1,0,H,1,0,H,8,5,3,2,17,11,5,6,0,0,0,0,2023/4,0.6,0.8,9.4,11.6,2.8,4.2,5.2,6.6,0.8,28,0.4,0.8,7.0,7.4,2.2,3.0,3.0,5.0,0.8,19,0.0,0.19999999999999996
2022-08-08,Fiorentina,Bologna,1,0,H,0,0,H,10,8,4,2,16,16,4,5,1,0,0,0,2023/4,1.0,0.6,12.6,6.6,5.4,2.2,6.2,4.4,1.2,23,0.2,1.0,11.8,9.0,4.6,3.4,5.2,5.0,1.0,23,0.19999999999999996,0.8
2022-08-08,Atalanta,Como,0,1,A,0,1,H,6,9,1,3,17,18,2,2,2,2,0,0,2023/4,1.0,1.6,10.0,11.0,3.2,3.6,4.4,6.0,0.8,18,0.2,0.2,9.0,7.0,3.4,2.2,4.6,5.0,1.2,18,-0.3999999999999999,0.8
2022-08-08,Napoli,Roma,3,0,H,3,0,H,10,10,4,3,8,17,6,4,2,3,0,0,2023/4,1.4,0.2,13.0,8.2,5.0,3.0,7.4,6.0,2.2,20,1.4,0.4,10.8,9.8,3.8,3.6,7.2,4.8,2.6,23,-0.3999999999999999,0.0
2022-08-08,Lecce,Torino,0,0,D,0,0,H,7,7,2,2,8,18,3,4,3,1,0,0,2025/6,0.0,0.6,7.8,8.0,2.8,2.6,3.4,3.8,0.4,22,0.2,0.4,6.8,10.2,2.4,3.6,5.4,5.8,0.8,19,-0.4,-0.2
2022-08-08,Fiorentina,Como,1,1,D,0,1,H,8,11,2,4,17,12,9,6,1,3,0,0,2023/4,1.0,0.4,11.6,7.2,4.8,2.2,5.6,4.4,1.6,24,0.2,0.2,9.0,6.4,3.2,1.8,3.4,4.4,1.2,19,0.40000000000000013,0.8
2022-08-08,Atalanta,Fiorentina,1,0,H,1,0,H,12,13,4,4,14,18,2,4,3,1,0,0,2025/6,0.8,1.6,9.8,10.4,3.0,3.4,4.0,4.4,0.6,19,0.4,0.8,7.2,7.4,2.4,3.0,3.6,5.6,0.8,20,-0.20000000000000007,0.4
2022-08-08,Sassuolo,Genoa,0,0,D,0,0,H,12,7,4,3,10,16,3,2,0,3,0,0,2022/3,0.6,0.0,10.8,8.4,3.4,3.2,4.6,5.6,1.8,28,0.2,0.4,10.2,8.8,3.8,2.8,6.2,4.0,1.0,24,0.8,0.39999999999999997
2022-08-08,AC Milan,Napoli,0,1,A,0,1,H,17,9,7,2,12,15,2,5,1,0,0,0,2025/6,2.0,0.8,15.2,11.6,6.0,4.6,5.0,3.6,2.6,21,0.8,0.8,13.2,10.8,5.0,4.4,5.6,7.0,0.8,19,1.8,1.2
2022-08-08,Cagliari,Atalanta,0,0,D,0,0,H,5,12,2,4,12,8,4,6,0,0,0,0,2022/3,0.4,0.4,9.4,9.0,3.0,3.6,5.2,6.6,1.2,29,0.4,1.6,10.0,11.0,3.2,3.8,6.8,4.2,0.2,23,1.0,0.0
2022-08-08,Roma,Lecce,0,2,A,0,1,H,5,10,2,4,8,8,7,4,3,0,0,0,2023/4,0.0,0.2,10.2,7.2,3.8,2.2,6.0,5.4,0.8,16,0.6,1.2,6.8,12.4,2.4,4.8,5.2,4.8,0.6,23,0.20000000000000007,-0.6
2022-08-08,Genoa,Sassuolo,0,1,A,0,0,H,9,9,3,3,9,16,4,9,3,3,0,0,2025/6,0.4,0.6,9.2,8.4,3.0,2.6,5.2,5.4,1.0,23,0.4,0.0,9.0,9.2,3.2,3.6,4.8,4.8,1.8,18,-0.8,0.0
2022-08-08,Monza,Bologna,0,0,D,0,0,H,8,12,3,4,13,12,2,5,0,0,0,0,2022/3,0.4,0.2,8.4,11.0,2.8,3.4,4.4,5.6,1.2,21,0.2,1.2,11.4,10.0,4.2,4.0,5.0,5.0,0.8,24,0.3999999999999999,0.2
2022-08-08,Napoli,Lecce,1,0,H,0,0,H,4,11,1,3,8,18,8,7,1,2,0,0,2023/4,1.8,0.2,12.8,9.6,5.0,3.4,7.6,5.2,2.2,21,1.0,1.2,7.6,9.4,2.8,3.8,5.2,4.4,1.0,24,1.2000000000000002,0.8
2022-08-08,Venezia,Roma,0,0,D,0,0,H,10,15,4,6,8,14,5,6,3,0,0,0,2023/4,1.2,0.2,7.4,11.0,2.0,3.6,3.6,6.2,2.0,21,1.4,1.0,11.0,8.8,3.6,3.2,6.2,5.2,2.4,24,-0.3999999999999999,-0.19999999999999996
2022-08-08,Roma,Verona,2,1,H,0,0,H,12,9,4,2,15,18,3,5,1,1,0,0,2023/4,0.0,0.6,9.2,7.4,3.4,2.4,5.8,5.8,0.6,17,0.4,0.0,9.8,8.6,3.0,2.6,5.8,4.2,1.8,17,-1.2000000000000002,-0.4
2022-08-08,Bologna,Lazio,2,1,H,1,1,H,8,15,3,7,18,9,2,4,0,3,0,0,2022/3,0.4,0.2,9.6,9.4,3.2,3.4,3.6,4.4,1.4,14,0.6,0.8,8.4,9.4,2.4,3.2,5.0,5.8,1.6,22,-0.20000000000000018,-0.19999999999999996
2022-08-08,Fiorentina,Roma,1,1,D,0,1,H,16,11,6,5,14,16,5,2,3,1,0,0,2024/5,1.2,0.6,9.6,7.4,3.6,2.4,6.2,4.8,1.6,25,0.8,0.8,11.0,8.8,3.8,3.2,5.6,5.6,2.0,25,-0.3999999999999999,0.3999999999999999
2022-08-08,Sassuolo,Venezia,0,0,D,0,0,H,14,9,6,3,12,17,6,6,1,3,0,0,2024/5,0.6,0.0,12.0,8.2,3.8,3.2,4.0,5.2,1.8,29,0.0,0.2,9.2,8.4,3.2,3.0,7.2,4.6,0.8,21,1.0,0.6
2022-08-08,Genoa,Sassuolo,0,0,D,0,0,H,7,5,3,1,8,8,4,9,0,1,0,0,2024/5,0.4,0.8,9.2,8.4,3.2,2.8,5.6,6.2,0.8,24,0.6,0.0,9.2,9.6,3.2,3.6,5.4,3.8,2.2,19,-1.4000000000000001,-0.19999999999999996
2022-08-08,Cagliari,Venezia,1,0,H,0,0,H,8,12,3,5,16,13,6,4,2,2,0,0,2024/5,0.2,0.0,8.6,9.0,2.8,3.6,5.2,7.0,1.4,30,0.0,0.2,10.0,9.4,3.4,3.6,7.2,4.4,0.8,22,0.5999999999999999,0.2
2022-08-08,Torino,Intel Milan,2,1,H,0,0,H,10,16,4,6,18,13,6,5,0,2,0,0,2024/5,0.2,0.2,9.2,9.8,3.0,3.0,4.6,5.6,1.2,17,1.8,1.2,15.2,10.8,5.8,3.4,5.0,3.2,1.6,20,-0.40000000000000013,-1.6
2022-08-08,Intel Milan,Sassuolo,2,0,H,0,0,H,20,10,7,3,14,16,9,7,0,3,0,0,2023/4,2.2,0.8,14.2,8.0,4.8,3.0,3.8,4.6,2.0,18,0.4,0.0,8.4,8.8,2.8,3.2,6.4,4.2,1.8,20,0.19999999999999996,1.8000000000000003
2022-08-08,Udinese,Sassuolo,0,0,D,0,0,H,11,18,4,8,18,15,2,4,0,2,0,0,2025/6,0.4,0.4,8.4,11.0,2.8,3.8,4.6,5.4,1.4,22,0.4,0.4,9.0,10.4,2.8,3.6,7.0,5.0,1.6,21,-0.20000000000000018,0.0
2022-08-08,Torino,Bologna,1,1,D,1,0,H,8,4,3,1,11,12,3,4,3,2,0,0,2024/5,0.6,0.4,8.6,10.8,3.0,3.4,5.2,5.8,1.6,18,0.2,1.2,12.2,11.0,4.4,4.4,5.4,5.0,0.8,25,0.8,0.39999999999999997
2022-08-08,Atalanta,Fiorentina,3,2,H,0,0,H,10,11,4,3,16,11,7,3,1,3,0,0,2024/5,0.8,1.0,10.6,10.6,3.4,3.4,2.2,4.6,1.2,20,0.2,1.0,8.2,8.4,2.8,3.2,3.8,5.2,0.2,21,1.0,0.6000000000000001
2022-08-08,Como,Bologna,0,0,D,0,0,H,8,9,2,4,17,15,11,3,1,2,0,0,2025/6,0.4,0.4,7.8,9.4,2.4,3.0,4.4,6.8,1.2,20,0.4,0.6,10.2,9.4,3.6,3.6,4.8,4.6,1.0,26,0.19999999999999996,0.0
2022-08-08,Venezia,Lecce,0,0,D,0,0,H,6,10,2,3,13,11,5,8,1,1,0,0,2024/5,1.0,0.2,7.4,12.0,2.2,4.0,4.2,6.0,1.6,22,0.8,0.8,8.0,8.2,2.6,3.2,6.2,5.2,1.0,25,0.6000000000000001,0.19999999999999996
2022-08-08,Intel Milan,Genoa,2,0,H,2,0,H,15,11,7,4,15,12,7,7,0,1,0,0,2022/3,1.8,0.8,16.2,8.2,5.4,2.8,5.0,5.2,2.0,19,0.2,0.4,9.4,8.4,3.4,2.8,5.4,3.8,1.0,25,1.0,1.6
2022-08-08,Udinese,Lecce,1,3,A,0,1,H,8,10,2,3,11,9,2,2,1,2,0,0,2025/6,0.4,0.4,8.6,11.8,2.8,4.6,4.2,4.8,1.4,23,0.8,0.8,9.2,6.6,3.0,2.4,6.4,5.4,1.0,26,0.3999999999999999,-0.4
2022-08-08,Lazio,Verona,0,0,D,0,0,H,11,13,5,4,11,9,2,5,2,3,0,0,2022/3,1.0,0.2,10.8,11.2,4.0,4.2,6.2,3.6,2.6,22,0.6,0.4,9.8,9.4,2.8,3.0,4.8,3.2,1.6,18,1.0,0.4
2022-08-08,Lecce,Como,0,0,D,0,0,H,8,14,3,6,8,8,5,5,0,2,0,0,2022/3,0.0,0.4,7.8,7.8,2.6,2.6,3.2,4.0,0.6,23,0.4,0.2,9.8,7.4,3.6,2.0,3.8,5.0,1.4,20,-0.7999999999999999,-0.4
2022-08-08,Verona,Atalanta,1,0,H,0,0,H,8,9,3,4,10,10,8,2,0,0,0,0,2022/3,0.2,0.2,6.0,8.6,2.0,3.2,4.2,5.0,1.2,23,0.4,1.4,9.6,10.8,2.8,3.8,7.2,4.6,0.4,24,0.7999999999999999,-0.2
2022-08-08,Lazio,Cagliari,2,1,H,0,1,H,6,8,2,3,12,10,5,3,0,2,0,0,2024/5,0.6,0.0,11.8,11.8,4.6,4.4,5.8,4.2,2.2,23,0.4,1.4,7.8,9.6,3.0,3.0,4.2,4.6,0.8,24,1.4000000000000001,0.19999999999999996
2022-08-08,Cagliari,Genoa,0,0,D,0,0,H,6,6,2,1,9,17,5,5,0,0,0,0,2024/5,0.4,0.0,8.4,9.2,3.0,3.6,5.6,6.4,1.8,31,0.2,0.8,10.2,10.8,3.8,4.0,5.2,4.6,0.8,26,1.0,0.2
2022-08-08,Cagliari,Sassuolo,0,0,D,0,0,H,14,8,4,3,13,10,5,4,3,2,0,0,2024/5,0.4,0.0,7.4,8.4,2.8,3.0,5.4,5.6,1.8,32,0.4,0.4,10.6,11.6,3.6,4.0,6.6,4.8,1.6,22,0.19999999999999996,0.0
2022-08-08,Genoa,Torino,0,1,A,0,0,H,8,4,3,1,15,9,5,3,3,1,0,0,2022/3,0.2,0.6,8.4,8.4,3.0,2.8,5.6,6.4,0.8,25,0.2,0.2,7.4,9.6,2.6,3.4,5.8,5.8,1.0,20,-0.19999999999999996,0.0
2022-08-08,Genoa,Napoli,0,0,D,0,0,H,5,9,1,3,11,11,9,5,0,2,0,0,2022/3,0.0,0.8,8.0,7.4,3.0,2.4,5.6,5.4,0.2,26,0.4,0.8,11.2,10.8,3.8,4.2,5.8,6.4,0.8,20,-0.6000000000000001,-0.4
2022-08-08,Intel Milan,Como,2,0,H,2,0,H,16,10,6,3,14,14,3,8,0,1,0,0,2023/4,1.8,0.2,14.0,9.0,5.4,3.2,5.4,5.6,2.6,20,0.4,0.2,10.8,7.0,4.2,1.8,4.4,4.4,1.4,21,1.2000000000000002,1.4
2022-08-08,AC Milan,Verona,1,0,H,0,0,H,8,4,3,1,11,13,9,3,3,3,0,0,2025/6,1.4,0.8,16.6,11.6,6.6,4.2,4.6,4.2,2.0,22,0.6,0.4,10.6,9.4,3.0,3.4,5.2,3.2,1.6,19,0.3999999999999999,0.7999999999999999
2022-08-08,Fiorentina,Lecce,0,1,A,0,0,H,9,11,3,4,11,15,6,9,1,1,0,0,2022/3,0.8,0.8,10.8,8.0,4.2,2.8,6.8,4.2,1.2,26,1.2,0.8,10.2,6.0,3.4,2.0,5.2,5.0,1.4,27,-0.19999999999999996,-0.3999999999999999
2022-08-08,Monza,Atalanta,0,1,A,0,0,H,10,8,3,2,13,11,3,5,1,2,0,0,2024/5,0.4,0.2,9.0,11.4,3.0,3.4,4.2,5.4,1.2,22,0.2,1.0,9.6,9.2,3.0,3.0,6.0,5.8,0.4,25,0.7999999999999999,0.2
