Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_AvgGoalsFor_L5,Home_AvgGoalsAgainst_L5,Home_AvgShotsFor_L5,Home_AvgShotsAgainst_L5,Home_AvgShotsOnTargetFor_L5,Home_AvgShotsOnTargetAgainst_L5,Home_AvgCornersFor_L5,Home_AvgCornersAgainst_L5,Home_AvgPoints_L5,Home_MatchesPlayed,Away_AvgGoalsFor_L5,Away_AvgGoalsAgainst_L5,Away_AvgShotsFor_L5,Away_AvgShotsAgainst_L5,Away_AvgShotsOnTargetFor_L5,Away_AvgShotsOnTargetAgainst_L5,Away_AvgCornersFor_L5,Away_AvgCornersAgainst_L5,Away_AvgPoints_L5,Away_MatchesPlayed,Diff_AvgPoints_L5,Diff_AvgGoalsFor_L5
2022-08-07,Metz,Le Havre,1,0,H,0,0,H,8,5,3,1,17,10,3,5,2,0,0,0,2022/3,0.4,0.4,10.4,8.6,3.8,2.8,4.8,4.4,1.0,14,0.4,0.2,9.2,8.4,3.0,2.8,6.2,4.2,1.4,18,-0.3999999999999999,0.0
2022-08-07,Lens,Monaco,0,2,A,0,0,H,4,12,1,4,14,16,8,4,3,1,0,0,2023/4,0.8,0.4,8.6,10.2,3.0,3.0,5.0,6.8,1.4,14,1.2,0.2,10.8,8.2,3.6,2.6,5.4,4.4,2.4,21,-1.0,-0.3999999999999999
2022-08-08,Le Havre,Marseille,0,0,D,0,0,H,8,8,3,2,9,14,2,2,0,0,0,0,2022/3,0.2,0.6,9.6,11.4,3.4,4.4,4.4,4.0,0.6,14,1.4,0.8,13.0,12.2,4.2,4.6,5.4,7.0,2.0,20,-1.4,-1.2
2022-08-08,Toulouse,Strasbourg,1,0,H,1,0,H,6,5,2,2,9,17,7,5,3,0,0,0,2024/5,0.6,0.6,9.6,8.8,3.2,3.4,5.2,5.4,1.0,11,0.0,0.6,9.2,8.6,3.4,3.2,6.4,4.4,0.8,16,0.19999999999999996,0.6
2022-08-08,Montpellier,Toulouse,0,0,D,0,0,H,12,6,4,2,18,11,6,9,2,3,0,0,2023/4,0.4,0.0,8.4,7.8,3.4,2.6,3.8,6.0,1.8,9,0.0,0.0,9.6,9.0,4.0,3.0,4.0,5.2,1.0,14,0.8,0.4
2022-08-08,PSG,Le Havre,1,1,D,0,0,H,13,9,5,4,10,15,4,7,0,0,0,0,2023/4,1.4,0.4,14.8,14.0,5.0,4.8,7.2,4.4,2.2,15,0.2,0.4,9.0,8.4,2.8,2.8,5.8,2.8,0.8,19,1.4000000000000001,1.2
2022-08-08,Toulouse,Lille,1,0,H,1,0,H,10,8,3,3,17,17,4,6,0,0,0,0,2022/3,0.8,0.4,8.8,7.0,3.0,2.6,5.8,5.0,1.6,12,0.8,0.8,8.6,10.8,3.0,4.4,6.0,4.4,1.2,14,0.40000000000000013,0.0
2022-08-08,Lyon,Nice,1,0,H,0,0,H,6,17,1,7,12,9,6,5,3,2,0,0,2023/4,1.0,0.6,14.0,11.0,5.4,3.8,4.8,5.2,2.0,11,0.4,0.2,6.2,10.6,2.0,3.6,6.2,5.0,1.4,11,0.6000000000000001,0.6
2022-08-08,Lens,Lyon,0,0,D,0,0,H,8,17,3,6,9,12,7,7,3,1,0,0,2022/3,0.8,0.8,7.6,11.4,2.6,3.4,5.0,5.8,1.2,15,0.6,0.6,11.0,9.2,3.8,3.2,3.0,5.0,1.2,14,0.0,0.20000000000000007
2022-08-08,Strasbourg,PSG,1,2,A,1,0,H,11,15,4,5,18,12,6,2,3,1,0,0,2022/3,0.4,0.2,11.6,9.6,4.2,3.2,3.6,5.0,1.4,16,1.8,1.2,13.6,12.8,4.8,4.6,6.0,6.0,2.0,17,-0.6000000000000001,-1.4
2022-08-08,Marseille,Lorient,2,0,H,1,0,H,11,13,4,4,9,15,3,6,1,3,0,0,2022/3,1.4,0.6,13.6,6.0,5.4,1.6,6.2,6.2,1.8,13,0.4,0.0,7.4,8.8,2.4,3.0,7.0,5.6,1.8,13,0.0,0.9999999999999999
2022-08-08,PSG,Brest,0,0,D,0,0,H,14,7,5,2,14,9,6,6,3,1,0,0,2025/6,0.8,0.4,14.4,13.8,5.0,4.8,6.4,4.4,1.8,16,0.2,0.4,9.4,7.8,3.2,2.8,4.6,5.8,1.2,19,0.6000000000000001,0.6000000000000001
2022-08-08,Lille,Montpellier,0,0,D,0,0,H,8,7,2,2,11,11,7,4,2,1,0,0,2023/4,0.0,0.6,10.6,12.6,3.6,4.8,3.4,3.6,0.6,15,0.6,0.2,7.0,9.6,2.6,3.4,5.0,5.2,1.8,11,-1.2000000000000002,-0.6
2022-08-08,Lyon,PSG,0,1,A,0,1,H,17,13,8,5,9,10,5,5,3,3,0,0,2025/6,0.8,0.4,12.0,11.4,4.2,4.2,5.0,5.6,2.0,12,2.0,1.0,14.2,12.0,5.2,4.4,4.2,6.4,2.6,18,-0.6000000000000001,-1.2
2022-08-08,Metz,Montpellier,0,2,A,0,2,H,7,7,2,2,17,12,2,6,1,0,0,0,2023/4,0.6,0.4,10.0,8.6,3.6,2.6,4.4,4.2,1.4,15,0.4,0.0,6.2,9.2,2.0,3.2,4.6,5.6,1.8,12,-0.40000000000000013,0.19999999999999996
2022-08-08,Nantes,Brest,0,2,A,0,2,H,10,8,4,3,11,15,2,3,2,2,0,0,2022/3,0.4,0.4,7.6,7.2,2.4,2.4,6.4,5.8,1.2,15,0.0,0.4,9.4,8.4,3.0,3.0,5.0,5.2,0.8,20,0.3999999999999999,0.4
2022-08-08,Marseille,PSG,1,2,A,1,2,H,23,15,9,6,9,12,7,2,0,0,0,0,2022/3,1.6,0.4,13.6,7.2,5.6,2.0,4.6,6.2,2.2,14,1.8,1.0,14.6,13.4,5.6,5.2,4.6,5.4,2.6,19,-0.3999999999999999,-0.19999999999999996
2022-08-08,Metz,Lens,0,0,D,0,0,H,6,10,2,3,8,16,3,3,1,2,0,0,2025/6,0.6,0.8,9.2,8.4,3.2,2.6,3.8,5.0,1.2,16,0.4,1.2,12.6,11.4,4.6,4.0,2.8,5.4,0.8,17,0.3999999999999999,0.19999999999999996
2022-08-08,Marseille,Nantes,0,0,D,0,0,H,17,11,7,5,16,14,7,7,3,3,0,0,2022/3,1.4,0.8,16.4,8.4,6.6,2.6,4.6,4.8,1.6,15,0.2,1.0,11.8,11.6,4.0,3.8,4.6,4.6,1.0,15,0.6000000000000001,1.2
2022-08-08,Lens,Nantes,0,1,A,0,0,H,6,13,2,6,13,12,7,4,1,3,0,0,2025/6,0.8,0.8,8.6,12.6,3.0,4.0,5.4,6.2,1.2,16,0.2,0.2,11.6,12.6,4.4,4.4,4.8,5.0,1.2,16,0.0,0.6000000000000001
2022-08-08,Brest,Lille,0,0,D,0,0,H,8,9,3,3,12,10,8,6,2,3,0,0,2024/5,0.6,0.8,11.2,11.4,4.0,4.0,4.8,7.0,0.8,18,0.6,1.0,8.2,10.8,3.0,4.2,6.2,4.2,0.6,15,0.20000000000000007,0.0
2022-08-08,Le Havre,Lyon,1,0,H,1,0,H,11,11,4,4,11,8,4,3,1,1,0,0,2022/3,0.2,0.4,9.6,10.6,3.6,4.0,3.6,3.4,0.8,15,0.4,0.6,12.4,9.8,4.2,3.4,3.6,5.6,0.8,15,0.0,-0.2
2022-08-08,Nice,Strasbourg,1,0,H,1,0,H,10,5,3,2,10,16,6,5,1,3,0,0,2025/6,0.4,1.4,8.8,8.8,3.0,3.0,6.8,4.4,0.8,26,0.0,0.8,8.0,8.6,2.8,3.2,5.8,5.4,0.6,17,0.20000000000000007,0.4
2022-08-08,PSG,Montpellier,5,2,H,1,2,H,17,11,8,4,18,17,3,4,3,3,0,0,2025/6,0.8,0.4,14.2,12.8,5.0,4.4,5.8,5.0,1.8,17,0.8,0.0,6.4,9.0,2.0,3.0,4.8,5.4,2.2,13,-0.40000000000000013,0.0
2022-08-08,Auxerre,Lens,0,1,A,0,0,H,12,9,4,2,8,14,6,3,0,2,0,0,2023/4,0.0,0.4,9.2,12.0,3.4,4.4,5.0,5.0,0.6,17,0.4,0.8,12.8,11.0,4.6,3.8,3.0,5.0,1.0,18,-0.4,-0.4
2022-08-08,Strasbourg,Toulouse,0,0,D,0,0,H,4,9,1,4,9,9,3,4,0,2,0,0,2024/5,0.6,0.6,12.0,10.0,4.6,3.2,3.8,4.8,1.2,17,0.0,0.0,9.0,9.4,3.6,3.0,4.6,5.6,1.0,15,0.19999999999999996,0.6
2022-08-08,Strasbourg,Nantes,0,0,D,0,0,H,8,11,2,5,10,11,3,10,0,1,0,0,2024/5,0.4,0.4,10.4,9.6,4.0,3.2,3.8,5.2,1.2,18,0.4,0.2,11.0,11.4,4.6,4.0,5.2,5.2,1.6,17,-0.40000000000000013,0.0
2022-08-08,Lens,Monaco,1,1,D,0,0,H,13,11,3,4,14,9,8,3,0,1,0,0,2025/6,0.6,0.8,7.8,13.0,2.8,4.6,6.4,6.0,1.0,17,1.4,0.2,10.8,7.4,3.6,2.2,5.0,4.8,2.4,22,-1.4,-0.7999999999999999
2022-08-08,Auxerre,Brest,0,0,D,0,0,H,9,14,4,6,9,18,10,6,0,1,0,0,2025/6,0.0,0.6,9.8,11.6,3.4,4.0,5.2,5.2,0.4,18,0.4,0.4,9.6,9.0,3.2,3.2,5.2,5.0,1.2,21,-0.7999999999999999,-0.4
2022-08-08,Strasbourg,Le Havre,0,2,A,0,1,H,8,3,3,1,14,9,2,2,2,0,0,0,2024/5,0.2,0.4,9.4,10.0,3.4,3.6,4.0,6.0,0.8,19,0.4,0.6,8.4,9.4,2.8,3.2,5.4,2.8,0.8,20,0.0,-0.2
2022-08-08,Reims,Lens,0,0,D,0,0,H,9,6,3,2,9,11,7,10,2,2,0,0,2025/6,0.0,0.8,8.6,10.0,2.6,3.2,4.4,5.4,0.4,21,0.4,0.6,12.4,11.0,4.2,3.8,3.2,5.6,1.4,19,-0.9999999999999999,-0.4
2022-08-08,Lens,Lyon,0,0,D,0,0,H,9,14,4,5,17,16,7,10,1,3,0,0,2023/4,0.8,1.0,8.4,12.6,2.6,4.6,7.6,5.8,1.0,18,0.2,0.6,12.0,10.0,4.2,3.6,3.8,5.4,0.6,16,0.4,0.6000000000000001
2022-08-08,Nice,PSG,0,1,A,0,1,H,11,21,3,7,13,11,4,4,3,2,0,0,2025/6,0.2,1.2,7.8,6.8,2.4,2.4,7.2,4.8,0.8,27,1.6,0.8,14.6,14.6,6.0,6.0,4.0,5.6,2.6,20,-1.8,-1.4000000000000001
2022-08-08,Marseille,Nantes,0,0,D,0,0,H,8,4,2,1,9,11,4,5,3,1,0,0,2024/5,1.0,0.4,16.8,9.8,6.6,3.4,5.2,5.2,1.6,16,0.4,0.2,10.8,10.6,4.6,3.6,5.8,5.4,1.6,18,0.0,0.6
2022-08-08,Strasbourg,Toulouse,3,0,H,0,0,H,5,6,2,1,12,11,8,3,2,0,0,0,2022/3,0.2,0.8,8.0,9.6,2.6,3.6,4.0,5.2,0.6,20,0.0,0.0,9.2,8.4,3.8,2.6,4.8,5.8,1.0,16,-0.4,0.2
2022-08-08,Le Havre,Lyon,0,1,A,0,1,H,14,8,4,3,17,18,5,2,0,3,0,0,2024/5,0.4,0.4,10.4,11.4,3.8,4.4,3.8,3.6,1.2,16,0.2,0.4,12.8,10.6,4.6,4.0,5.4,6.2,0.8,17,0.3999999999999999,0.2
2022-08-08,Nice,Nantes,0,0,D,0,0,H,7,3,3,1,17,16,5,2,1,3,0,0,2022/3,0.2,0.8,8.4,9.4,2.4,3.2,6.2,5.0,0.8,28,0.2,0.2,9.6,10.0,4.0,3.4,5.8,4.8,1.2,19,-0.3999999999999999,0.0
2022-08-08,Brest,Nantes,0,0,D,0,0,H,7,9,2,3,15,18,9,4,0,0,0,0,2022/3,0.6,0.8,10.8,11.4,3.8,4.0,5.6,7.6,0.8,19,0.2,0.0,8.4,9.2,3.6,3.2,5.6,5.2,1.4,20,-0.5999999999999999,0.39999999999999997
2022-08-08,Lorient,Rennes,1,0,H,0,0,H,8,7,3,2,18,14,3,4,2,3,0,0,2022/3,0.8,0.2,10.2,8.0,4.2,2.8,5.0,5.2,1.2,18,0.2,1.0,8.4,13.2,2.4,5.2,5.2,3.4,0.6,15,0.6,0.6000000000000001
2022-08-08,PSG,Lorient,2,0,H,0,0,H,13,14,4,4,8,8,5,2,2,3,0,0,2022/3,1.6,0.6,13.8,10.4,5.2,3.8,4.4,5.0,2.2,18,0.4,0.4,8.0,9.2,2.4,3.0,7.0,5.8,1.6,14,0.6000000000000001,1.2000000000000002
2022-08-08,Toulouse,Brest,0,0,D,0,0,H,8,13,3,6,15,13,4,6,1,2,0,0,2022/3,0.6,0.4,8.6,7.4,3.0,2.8,6.0,5.6,1.6,13,0.4,0.4,9.8,9.0,3.4,3.6,5.8,6.0,1.2,22,0.40000000000000013,0.19999999999999996
2022-08-08,Lens,Nantes,0,0,D,0,0,H,9,11,4,3,9,14,3,2,0,3,0,0,2022/3,0.2,0.8,8.0,13.4,2.6,5.0,7.4,5.6,0.6,19,0.2,0.0,8.0,7.2,3.2,2.2,5.0,5.6,1.4,21,-0.7999999999999999,0.0
2022-08-08,Lorient,Nantes,0,1,A,0,1,H,10,11,4,3,12,10,3,7,3,0,0,0,2022/3,1.0,0.2,10.2,7.0,4.2,2.4,4.8,4.2,1.6,19,0.0,0.0,7.6,7.8,2.6,2.6,4.6,4.8,1.0,22,0.6000000000000001,1.0
2022-08-08,Lorient,Lille,0,0,D,0,0,H,3,15,1,7,13,16,5,3,2,0,0,0,2022/3,0.2,0.4,10.2,7.4,4.2,2.4,4.6,5.0,1.0,20,0.6,1.0,8.0,11.0,2.8,4.2,6.2,4.4,0.6,16,0.4,-0.39999999999999997
2022-08-09,Nice,Monaco,1,1,D,0,0,H,14,12,6,4,8,12,6,11,3,1,0,0,2025/6,0.2,0.8,9.2,8.4,2.8,2.8,5.8,4.8,0.8,29,1.2,0.4,9.8,8.0,3.0,2.2,4.8,6.0,2.0,23,-1.2,-1.0
2022-08-09,Metz,Nice,0,0,D,0,0,H,7,7,2,2,9,10,7,3,2,3,0,0,2024/5,0.6,0.8,8.2,8.4,3.0,2.6,3.6,5.0,1.2,17,0.4,0.4,8.6,9.6,3.2,2.8,5.2,5.8,1.2,12,0.0,0.19999999999999996
2022-08-09,Metz,Le Havre,0,1,A,0,0,H,13,11,5,3,10,16,7,6,1,2,0,0,2023/4,0.4,0.6,7.4,8.0,2.6,2.6,3.8,4.6,1.2,18,0.8,0.6,7.8,10.0,2.6,3.6,4.6,2.6,1.2,21,0.0,-0.4
2022-08-09,PSG,Lille,4,2,H,4,2,H,21,11,7,4,10,18,2,3,2,3,0,0,2023/4,1.8,0.6,13.6,10.0,5.2,3.4,4.2,4.4,2.2,19,0.6,0.8,9.2,9.0,3.6,3.4,5.6,5.0,0.8,17,1.4000000000000001,1.2000000000000002
2022-08-09,Lyon,Marseille,0,1,A,0,1,H,13,11,5,4,8,9,4,6,2,0,0,0,2022/3,0.8,0.6,12.6,12.2,4.8,4.6,5.2,5.6,1.8,13,1.2,0.8,11.2,11.2,3.4,4.2,5.0,7.0,1.6,21,0.19999999999999996,-0.3999999999999999
2022-08-09,Lens,Auxerre,0,0,D,0,0,H,5,5,2,2,8,18,3,2,1,1,0,0,2025/6,0.2,0.4,9.0,13.2,3.2,4.8,6.4,5.2,0.8,20,0.2,0.4,6.4,9.6,1.8,3.6,3.6,4.8,1.0,17,-0.19999999999999996,0.0
2022-08-09,Strasbourg,Nantes,0,0,D,0,0,H,9,5,2,2,16,12,3,2,0,3,0,0,2022/3,0.8,0.8,7.2,8.8,2.4,3.2,4.4,4.2,1.0,21,0.2,0.0,7.6,8.2,2.2,3.0,4.0,4.8,1.4,23,-0.3999999999999999,0.6000000000000001
2022-08-09,Nantes,Le Havre,0,1,A,0,0,H,9,8,3,3,11,13,9,4,1,0,0,0,2024/5,0.4,0.8,7.4,7.4,2.4,2.6,4.8,4.6,1.0,16,0.8,0.4,7.8,10.6,2.6,4.0,4.8,3.6,1.6,22,-0.6000000000000001,-0.4
2022-08-09,Rennes,Metz,0,0,D,0,0,H,7,11,2,5,15,8,2,9,0,1,0,0,2023/4,0.6,0.2,11.0,10.2,4.0,3.0,5.2,4.0,1.4,22,0.0,0.2,8.6,9.8,2.8,3.4,4.8,7.2,0.8,19,0.5999999999999999,0.6
2022-08-09,Nantes,Lorient,0,0,D,0,0,H,8,13,3,4,8,16,5,5,1,3,0,0,2023/4,0.4,0.8,7.0,7.8,2.2,2.8,5.0,4.6,1.0,17,0.4,0.8,9.0,10.8,2.6,3.6,6.4,6.0,1.4,15,-0.3999999999999999,0.0
2022-08-09,Lorient,Lyon,1,0,H,0,0,H,7,11,2,5,9,9,5,3,0,3,0,0,2025/6,0.2,0.4,9.0,9.2,3.8,3.4,5.2,4.6,1.0,21,0.2,0.2,12.6,10.2,4.8,3.6,4.8,6.0,1.2,18,-0.19999999999999996,0.0
2022-08-09,Montpellier,Reims,0,0,D,0,0,H,10,9,3,3,16,15,6,2,2,0,0,0,2022/3,0.2,0.0,9.0,7.0,3.6,2.2,4.2,6.8,1.4,10,0.8,0.4,9.8,9.4,3.2,3.2,5.8,6.6,1.4,19,0.0,-0.6000000000000001
2022-08-09,Nice,Lorient,1,1,D,0,0,H,9,9,3,3,15,12,8,8,1,3,0,0,2025/6,0.4,0.8,10.0,9.4,3.4,3.2,5.4,5.6,1.0,30,0.2,0.8,10.4,10.8,3.0,3.6,5.8,5.4,1.0,16,0.0,0.2
2022-08-09,Lens,Strasbourg,2,0,H,1,0,H,12,8,4,3,14,15,4,7,3,1,0,0,2023/4,0.2,0.4,8.4,10.8,3.0,4.0,5.6,4.2,0.8,21,0.0,0.4,8.0,8.6,3.0,3.2,5.4,5.6,0.6,18,0.20000000000000007,0.2
2022-08-09,Montpellier,Strasbourg,0,1,A,0,1,H,7,9,3,3,9,8,4,7,1,1,0,0,2025/6,0.2,0.0,8.8,7.8,3.2,2.6,5.0,5.2,1.4,11,0.0,0.8,8.6,8.8,3.2,3.0,5.8,5.6,0.4,19,0.9999999999999999,0.2
2022-08-09,Lille,PSG,0,0,D,0,0,H,12,18,4,6,13,14,4,4,2,1,0,0,2024/5,0.0,0.6,10.6,12.4,3.4,4.6,4.2,3.4,0.6,16,1.6,0.6,16.6,15.0,6.4,5.8,3.6,5.6,3.0,21,-2.4,-1.6
2022-08-09,Lille,Reims,1,0,H,0,0,H,10,6,4,1,10,13,3,6,2,1,0,0,2025/6,0.0,0.6,11.2,14.4,3.6,5.2,4.6,3.6,0.6,17,0.8,0.4,9.2,8.4,3.0,2.8,5.6,6.0,1.4,20,-0.7999999999999999,-0.8
2022-08-09,Nice,Nantes,0,0,D,0,0,H,8,10,3,3,11,10,2,4,1,3,0,0,2023/4,0.6,0.6,10.2,10.0,3.6,3.4,5.8,6.0,1.2,31,0.2,0.0,7.8,8.4,2.4,3.0,3.4,4.6,1.4,24,-0.19999999999999996,0.39999999999999997
2022-08-09,Auxerre,Metz,0,0,D,0,0,H,15,12,7,5,8,13,3,3,1,3,0,0,2022/3,0.0,0.4,9.6,12.4,3.4,4.6,6.2,5.4,0.6,19,0.0,0.2,8.6,9.4,3.0,3.0,6.2,6.6,0.8,20,-0.20000000000000007,0.0
2022-08-09,Monaco,Metz,0,0,D,0,0,H,16,14,7,4,11,15,6,3,2,2,0,0,2024/5,1.0,0.6,9.6,10.2,3.0,3.6,6.2,4.6,1.4,21,0.0,0.0,10.0,11.0,3.8,4.0,6.4,6.2,1.0,21,0.3999999999999999,1.0
2022-08-09,Lens,Rennes,1,1,D,1,1,H,9,6,2,1,12,18,9,2,1,0,0,0,2024/5,0.6,0.2,9.6,9.8,3.4,3.4,5.0,4.8,1.4,22,0.0,0.6,8.0,12.6,2.2,5.2,4.8,3.2,0.6,16,0.7999999999999999,0.6
2022-08-09,Auxerre,Strasbourg,0,0,D,0,0,H,8,10,3,3,12,13,2,6,2,0,0,0,2025/6,0.0,0.4,10.2,12.4,4.0,4.6,6.4,4.6,0.6,20,0.2,0.8,8.4,8.4,3.2,2.8,5.8,5.6,0.8,20,-0.20000000000000007,-0.2
2022-08-09,Lens,Reims,0,0,D,0,0,H,12,6,5,2,11,9,8,4,3,1,0,0,2024/5,0.6,0.2,8.8,8.8,3.2,2.8,5.2,4.6,1.4,23,0.6,0.4,8.6,8.2,2.8,2.8,5.8,5.4,1.2,21,0.19999999999999996,0.0
2022-08-09,Marseille,Lens,0,0,D,0,0,H,9,12,4,4,17,8,5,6,3,2,0,0,2024/5,1.0,0.4,16.0,9.6,6.2,3.4,4.8,4.4,1.6,17,0.2,0.6,11.8,10.2,3.8,3.2,4.8,5.6,1.0,20,0.6000000000000001,0.8
2022-08-09,Nice,Toulouse,1,0,H,1,0,H,4,5,1,2,8,15,10,6,0,2,0,0,2024/5,0.4,0.6,9.8,11.0,3.6,3.6,5.0,5.8,0.8,32,0.0,0.6,8.6,7.0,3.2,2.4,5.0,5.8,0.8,17,0.0,0.4
2022-08-09,Metz,Rennes,0,0,D,0,0,H,10,6,3,1,11,8,3,6,0,3,0,0,2022/3,0.2,0.6,8.2,8.0,2.8,2.2,4.4,4.6,1.0,19,0.2,0.8,8.2,11.4,2.2,4.2,4.0,4.6,0.6,17,0.4,0.0
2022-08-09,Le Havre,Montpellier,0,0,D,0,0,H,6,7,2,3,12,9,5,7,1,2,0,0,2024/5,0.4,0.6,11.4,12.0,4.0,4.8,4.4,3.6,1.0,17,1.0,1.0,7.4,10.2,2.4,3.8,4.8,4.4,1.6,14,-0.6000000000000001,-0.6
2022-08-09,Le Havre,Toulouse,0,1,A,0,1,H,6,11,2,3,17,18,6,2,2,3,0,0,2022/3,0.2,0.2,10.0,9.6,3.4,3.6,4.2,4.0,1.2,18,0.0,0.8,8.0,7.2,3.0,2.4,5.6,6.4,0.6,18,0.6,0.2
2022-08-09,Le Havre,Lorient,0,0,D,0,0,H,9,7,3,2,17,18,7,5,0,2,0,0,2024/5,0.2,0.4,9.0,9.0,3.0,3.0,4.4,3.2,1.0,19,0.2,1.0,10.8,10.6,3.2,3.6,6.0,5.4,0.6,17,0.4,0.0
2022-08-09,Lens,Brest,0,2,A,0,1,H,11,11,3,4,16,8,5,4,1,0,0,0,2022/3,0.6,0.2,9.4,7.2,3.4,2.2,5.4,3.4,1.4,24,0.4,0.4,10.2,10.0,4.0,4.0,6.0,5.8,1.2,23,0.19999999999999996,0.19999999999999996
2022-08-09,Lorient,Nantes,1,0,H,0,0,H,6,8,2,3,12,12,4,7,3,1,0,0,2025/6,0.4,0.4,9.0,9.4,3.6,3.6,4.8,4.0,1.4,22,0.2,0.0,9.2,8.6,2.8,3.0,3.8,4.0,1.4,25,0.0,0.2
2022-08-09,Montpellier,Nantes,0,0,D,0,0,H,11,11,5,4,14,16,2,2,1,2,0,0,2025/6,0.2,0.2,9.0,8.4,3.4,2.8,5.2,5.6,1.2,12,0.2,0.2,9.0,8.4,2.8,3.0,4.4,3.0,1.2,26,0.0,0.0
2022-08-09,Lorient,PSG,0,1,A,0,1,H,14,16,5,6,14,18,2,4,1,3,0,0,2025/6,0.6,0.2,6.8,10.4,2.4,4.0,4.0,4.8,2.0,23,1.2,0.4,16.4,14.8,5.8,5.6,3.4,5.2,2.6,22,-0.6000000000000001,-0.6
2022-08-09,Lens,PSG,0,1,A,0,0,H,15,17,6,7,13,10,5,2,1,1,0,0,2024/5,0.6,0.6,9.8,7.2,3.2,2.4,5.8,3.8,1.2,25,1.0,0.2,16.6,15.4,6.0,5.8,3.8,4.4,2.6,23,-1.4000000000000001,-0.4
2022-08-09,PSG,Le Havre,0,0,D,0,0,H,8,8,3,3,13,15,6,6,1,0,0,0,2025/6,2.4,1.0,15.6,10.4,5.8,3.6,4.0,4.4,2.2,20,1.0,0.4,7.2,10.2,2.4,3.8,4.8,5.0,2.0,23,0.20000000000000018,1.4
2022-08-09,Lille,Strasbourg,0,0,D,0,0,H,5,13,2,5,8,9,2,6,2,0,0,0,2024/5,0.2,0.4,10.6,12.2,3.4,4.2,4.8,4.0,1.2,18,0.2,0.8,7.4,8.6,2.6,3.0,6.0,4.6,0.8,21,0.3999999999999999,0.0
2022-08-10,Strasbourg,Metz,1,0,H,0,0,H,10,4,3,1,8,15,7,9,2,2,0,0,2024/5,0.6,0.4,6.8,6.8,2.0,2.6,3.8,4.2,1.2,22,0.0,0.0,11.6,12.4,4.2,4.8,5.2,5.8,1.0,22,0.19999999999999996,0.6
2022-08-10,Montpellier,Brest,0,0,D,0,0,H,11,11,4,4,18,16,4,2,0,3,0,0,2025/6,0.2,0.2,9.4,8.6,3.6,2.8,5.2,4.8,1.2,13,0.8,0.0,10.6,10.4,4.2,3.8,5.0,5.4,1.8,24,-0.6000000000000001,-0.6000000000000001
2022-08-10,Nice,Le Havre,0,0,D,0,0,H,8,11,3,4,17,11,3,5,3,2,0,0,2024/5,0.6,0.4,8.4,7.8,3.2,2.6,6.2,6.2,1.4,33,1.0,0.2,7.8,10.2,2.8,3.8,5.0,5.6,2.2,24,-0.8000000000000003,-0.4
2022-08-10,Lyon,Strasbourg,0,0,D,0,0,H,12,9,4,3,17,8,6,2,2,3,0,0,2023/4,0.4,0.6,12.2,12.0,4.8,4.8,5.2,4.6,1.2,14,0.2,0.6,9.0,8.4,3.2,3.0,6.2,3.6,1.0,22,0.19999999999999996,0.2
2022-08-10,Monaco,Toulouse,2,0,H,2,0,H,11,9,4,4,11,11,2,2,2,3,0,0,2023/4,1.0,0.4,11.2,12.2,4.0,4.2,5.8,3.8,1.6,22,0.2,0.8,7.4,6.2,2.4,2.0,4.8,6.6,1.0,19,0.6000000000000001,0.8
2022-08-10,Marseille,Montpellier,1,0,H,1,0,H,13,9,3,4,15,15,5,5,3,3,0,0,2024/5,0.6,0.4,13.6,11.0,5.2,4.0,5.2,5.2,1.2,18,1.0,1.0,7.2,9.2,2.4,3.2,5.6,5.0,1.6,15,-0.40000000000000013,-0.4
2022-08-10,Reims,Nice,0,0,D,0,0,H,4,10,1,4,14,14,8,7,2,0,0,0,2024/5,0.0,0.8,9.4,10.0,3.0,3.2,5.2,6.2,0.4,22,0.2,0.4,8.8,8.4,3.2,2.4,4.4,6.2,0.8,13,-0.4,-0.2
2022-08-10,Metz,Auxerre,0,0,D,0,0,H,8,13,2,6,13,14,7,9,0,1,0,0,2024/5,0.0,0.6,8.6,8.2,2.8,2.2,4.4,4.8,0.6,20,0.2,0.2,6.2,8.8,2.0,3.6,3.2,4.8,1.2,18,-0.6,-0.2
2022-08-10,Strasbourg,Brest,1,1,D,0,0,H,7,8,2,2,13,12,5,5,2,3,0,0,2024/5,0.8,0.4,8.0,5.8,2.4,2.0,4.6,5.2,1.6,23,0.8,0.0,11.4,9.8,4.6,3.6,4.2,5.0,1.8,25,-0.19999999999999996,0.0
2022-08-10,Nice,Brest,0,0,D,0,0,H,9,6,3,2,10,13,5,5,1,0,0,0,2024/5,0.6,0.4,8.6,9.4,3.2,3.2,5.8,6.8,1.4,34,0.6,0.2,11.4,9.2,4.4,3.2,4.6,5.6,1.4,26,0.0,0.0
2022-08-10,Strasbourg,Nice,0,0,D,0,0,H,17,11,6,3,18,16,3,6,0,3,0,0,2024/5,1.0,0.6,7.8,5.2,2.4,1.4,5.0,4.2,1.6,24,0.0,0.2,9.4,7.0,3.6,2.0,4.6,5.6,0.8,14,0.8,1.0
2022-08-10,Nantes,Montpellier,0,0,D,0,0,H,10,13,3,6,9,9,7,8,1,2,0,0,2024/5,0.4,0.8,7.6,8.6,2.6,3.0,5.2,4.6,1.0,18,0.8,1.2,8.2,10.2,3.0,3.4,5.2,4.4,1.0,16,0.0,-0.4
