Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_AvgGoalsFor_L5,Home_AvgGoalsAgainst_L5,Home_AvgShotsFor_L5,Home_AvgShotsAgainst_L5,Home_AvgShotsOnTargetFor_L5,Home_AvgShotsOnTargetAgainst_L5,Home_AvgCornersFor_L5,Home_AvgCornersAgainst_L5,Home_AvgPoints_L5,Home_MatchesPlayed,Away_AvgGoalsFor_L5,Away_AvgGoalsAgainst_L5,Away_AvgShotsFor_L5,Away_AvgShotsAgainst_L5,Away_AvgShotsOnTargetFor_L5,Away_AvgShotsOnTargetAgainst_L5,Away_AvgCornersFor_L5,Away_AvgCornersAgainst_L5,Away_AvgPoints_L5,Away_MatchesPlayed,Diff_AvgPoints_L5,Diff_AvgGoalsFor_L5
2022-08-06,Hoffenheim,Augsburg,1,0,H,1,0,H,7,9,2,3,12,17,4,5,1,1,0,0,2024/5,0.2,0.2,9.2,8.0,3.4,2.6,7.0,6.4,1.0,19,0.4,0.8,8.0,10.0,2.8,3.4,4.6,5.2,1.0,11,0.0,-0.2
2022-08-06,St. Pauli,Stuttgart,1,1,D,0,0,H,5,7,2,2,18,12,3,5,1,3,0,0,2023/4,0.0,1.0,7.4,10.2,2.4,3.4,5.4,2.4,0.4,13,1.8,1.2,9.0,7.2,2.6,2.0,3.6,4.6,2.0,9,-1.6,-1.8
2022-08-06,St. Pauli,Stuttgart,1,0,H,0,0,H,5,9,1,3,9,14,5,7,1,1,0,0,2022/3,0.2,1.0,7.0,9.4,2.4,3.2,5.4,3.0,0.6,14,1.4,1.4,7.6,6.4,2.2,1.8,4.0,4.8,1.6,10,-1.0,-1.2
2022-08-06,Bochum,Monchengladbach,0,1,A,0,0,H,11,9,4,3,17,17,3,9,1,0,0,0,2022/3,0.0,0.4,9.4,9.8,3.2,3.6,5.0,5.8,0.6,16,0.6,0.8,9.6,9.2,3.4,3.2,5.6,5.8,1.0,14,-0.4,-0.6
2022-08-06,Mainz,Union Berlin,0,0,D,0,0,H,9,8,4,3,13,16,4,10,0,2,0,0,2022/3,0.6,0.2,9.6,7.4,4.0,2.4,5.6,5.0,1.6,9,0.2,0.2,7.8,9.2,2.6,3.2,5.8,5.6,1.2,12,0.40000000000000013,0.39999999999999997
2022-08-06,Dortmund,Augsburg,0,0,D,0,0,H,10,4,4,1,8,16,3,2,3,0,0,0,2025/6,1.2,0.6,11.2,11.4,3.8,3.8,5.0,5.4,1.8,17,0.2,0.4,8.4,8.0,3.0,2.4,4.2,5.4,1.0,12,0.8,1.0
2022-08-06,Holstein Kiel,Frankfurt,1,0,H,0,0,H,14,8,4,3,14,15,5,7,3,3,0,0,2023/4,0.2,0.4,9.0,8.0,3.2,3.0,5.4,5.2,1.0,16,0.4,0.8,9.4,8.8,3.4,3.0,4.0,4.8,0.6,14,0.4,-0.2
2022-08-06,Bayern Munich,Hoffenheim,2,3,A,2,0,H,27,8,8,3,18,18,3,5,1,0,0,0,2024/5,2.4,0.8,17.2,8.4,6.8,2.8,5.4,4.0,2.6,12,0.4,0.0,7.4,8.4,2.6,3.0,5.0,5.2,1.8,15,0.8,2.0
2022-08-06,Stuttgart,Heidenheim,0,0,D,0,0,H,11,6,4,2,12,11,2,2,1,1,0,0,2022/3,0.8,0.6,10.6,11.0,3.8,3.8,5.6,4.8,1.6,17,0.2,1.0,7.2,9.0,2.4,3.4,4.2,4.6,0.4,17,1.2000000000000002,0.6000000000000001
2022-08-06,Bremen,Hoffenheim,2,1,H,0,1,H,9,12,3,4,14,18,6,3,1,2,0,0,2022/3,0.6,0.6,9.0,7.4,3.4,2.2,6.0,4.8,1.2,17,0.8,0.4,7.8,11.8,3.0,3.8,5.2,5.4,1.8,16,-0.6000000000000001,-0.20000000000000007
2022-08-06,Wolfsburg,Union Berlin,0,0,D,0,0,H,10,15,4,6,14,11,4,8,2,1,0,0,2025/6,0.2,0.6,10.0,11.0,3.2,4.4,6.0,4.8,0.6,15,0.2,0.2,8.6,10.2,3.0,3.8,7.2,5.2,1.2,13,-0.6,0.0
2022-08-06,Bochum,Union Berlin,0,0,D,0,0,H,10,13,4,6,14,12,3,3,0,3,0,0,2023/4,0.0,0.4,9.8,9.0,3.2,3.2,4.4,6.6,0.6,17,0.2,0.2,9.8,11.0,3.6,4.2,7.6,5.0,1.2,14,-0.6,-0.2
2022-08-06,Mainz,Wolfsburg,0,0,D,0,0,H,11,4,4,1,8,13,5,7,3,3,0,0,2024/5,0.6,0.2,9.2,7.6,3.8,2.6,5.2,5.6,1.6,10,0.2,1.4,8.8,12.2,2.8,4.2,4.2,4.4,0.8,16,0.8,0.39999999999999997
2022-08-06,Freiburg,Holstein Kiel,0,0,D,0,0,H,5,9,2,3,9,15,6,6,1,0,0,0,2022/3,0.6,0.0,11.4,10.4,4.8,3.4,4.2,5.2,1.8,13,0.6,1.0,8.6,13.8,3.2,4.6,5.0,5.2,1.0,17,0.8,0.0
2022-08-06,Dortmund,Stuttgart,0,2,A,0,2,H,11,6,5,2,15,8,7,7,3,2,0,0,2022/3,1.0,0.6,11.0,11.0,3.8,3.8,4.0,5.0,1.4,18,1.2,0.8,8.2,5.8,2.4,1.6,4.4,4.0,1.6,11,-0.20000000000000018,-0.19999999999999996
2022-08-07,Bremen,Leverkusen,2,0,H,1,0,H,12,11,3,3,18,18,6,3,2,3,0,0,2022/3,1.0,0.6,8.8,8.6,3.2,2.8,6.8,4.6,1.8,18,0.4,1.0,12.8,10.8,4.4,3.2,6.8,4.8,0.6,12,1.2000000000000002,0.6
2022-08-07,Union Berlin,Bremen,0,0,D,0,0,H,11,9,5,2,13,14,7,2,1,3,0,0,2024/5,0.4,0.4,8.6,10.4,2.6,3.4,4.6,5.4,1.2,7,0.2,0.4,7.8,8.2,2.4,3.2,6.6,4.8,1.2,14,0.0,0.2
2022-08-07,Dortmund,Union Berlin,0,0,D,0,0,H,16,8,7,2,17,8,3,8,2,3,0,0,2022/3,0.6,1.0,11.2,10.6,4.2,3.8,3.8,5.4,0.8,19,0.0,0.2,11.2,10.6,4.4,4.0,7.6,4.2,0.8,15,0.0,0.6
2022-08-07,Bremen,Bochum,0,0,D,0,0,H,8,8,2,3,15,12,2,5,0,2,0,0,2023/4,1.2,0.6,9.2,9.4,3.2,3.0,5.8,4.0,1.8,19,0.6,0.4,8.4,10.4,3.0,4.4,4.6,7.4,1.2,17,0.6000000000000001,0.6
2022-08-07,Heidenheim,Union Berlin,1,2,A,1,2,H,12,8,4,3,11,17,4,7,0,3,0,0,2024/5,0.4,0.0,8.8,9.0,3.0,3.4,4.6,6.0,1.8,14,0.0,0.2,11.2,11.8,4.2,4.6,7.2,4.4,0.8,16,1.0,0.4
2022-08-07,Leipzig,Hoffenheim,2,2,D,1,1,H,14,11,5,4,14,16,5,4,1,3,0,0,2022/3,1.2,0.8,11.4,11.8,4.0,4.2,4.6,4.4,1.4,11,0.8,0.8,8.6,11.0,3.2,3.4,4.4,5.6,1.2,17,0.19999999999999996,0.3999999999999999
2022-08-07,Mainz,Frankfurt,0,1,A,0,0,H,10,8,3,3,13,18,3,8,1,2,0,0,2025/6,0.2,0.2,9.2,6.8,3.6,2.4,5.6,5.8,1.2,11,0.4,1.0,9.2,10.6,3.2,3.4,5.0,5.2,0.4,15,0.7999999999999999,-0.2
2022-08-07,Union Berlin,Leverkusen,2,1,H,2,0,H,13,9,6,4,17,13,4,8,3,2,0,0,2023/4,0.4,0.2,8.8,10.2,3.0,3.2,5.6,5.0,1.4,8,0.2,1.2,12.0,10.6,4.0,2.8,6.4,5.2,0.4,13,0.9999999999999999,0.2
2022-08-07,Bayern Munich,Augsburg,1,0,H,0,0,H,7,18,2,8,9,10,4,4,1,1,0,0,2024/5,2.6,1.4,19.2,8.2,7.4,2.6,4.0,4.2,2.0,13,0.0,0.4,7.0,8.6,2.4,2.6,4.0,4.6,0.6,13,1.4,2.6
2022-08-07,Bochum,Leverkusen,0,1,A,0,0,H,6,7,1,3,9,14,6,6,0,0,0,0,2025/6,0.0,0.2,9.2,10.0,3.0,3.8,4.0,5.8,0.8,18,0.4,1.6,12.2,11.6,4.4,3.6,6.4,5.4,0.2,14,0.6000000000000001,-0.4
2022-08-07,Wolfsburg,Monchengladbach,2,1,H,1,0,H,6,11,2,4,10,11,2,4,2,2,0,0,2023/4,0.2,0.4,11.0,12.0,3.8,4.8,5.6,4.4,0.8,16,0.8,0.8,9.4,8.8,3.2,3.0,6.4,5.6,1.4,15,-0.5999999999999999,-0.6000000000000001
2022-08-07,Dortmund,Freiburg,0,0,D,0,0,H,15,14,5,5,17,16,8,2,3,0,0,0,2023/4,0.6,0.8,12.2,8.6,4.8,2.8,4.0,5.6,1.0,20,0.0,0.8,9.2,9.4,3.2,3.4,6.0,3.8,0.6,14,0.4,0.6
2022-08-07,Bayern Munich,Bremen,2,2,D,1,1,H,13,12,4,4,8,14,9,5,2,3,0,0,2022/3,2.2,1.4,16.8,9.8,6.6,3.6,4.2,4.2,2.0,14,0.2,0.4,7.2,9.0,2.0,3.6,5.2,5.6,1.2,15,0.8,2.0
2022-08-07,Leipzig,Stuttgart,1,0,H,0,0,H,10,12,3,4,14,12,5,6,2,2,0,0,2025/6,1.4,1.0,11.8,11.8,4.0,4.4,4.4,4.6,1.4,12,1.2,0.6,8.0,6.2,2.4,2.2,5.2,4.2,1.6,12,-0.20000000000000018,0.19999999999999996
2022-08-07,Monchengladbach,Holstein Kiel,0,0,D,0,0,H,11,10,3,3,9,16,6,7,3,3,0,0,2022/3,0.4,0.4,6.6,5.8,2.4,1.6,4.6,3.8,1.4,13,0.4,0.8,9.4,10.2,3.6,3.6,5.2,5.8,1.0,18,0.3999999999999999,0.0
2022-08-07,Monchengladbach,Hoffenheim,0,0,D,0,0,H,6,5,2,2,8,10,2,3,1,3,0,0,2022/3,0.2,0.4,8.2,6.6,2.8,2.0,4.8,4.8,1.0,14,1.2,1.2,9.0,12.6,3.2,4.0,4.0,6.2,1.2,18,-0.19999999999999996,-1.0
2022-08-07,Freiburg,Hoffenheim,3,0,H,3,0,H,14,11,5,4,11,13,5,3,1,3,0,0,2024/5,0.2,0.0,10.0,10.2,4.2,3.2,4.8,6.0,1.4,14,1.2,1.2,9.0,13.2,3.2,4.2,3.6,5.0,1.2,19,0.19999999999999996,-1.0
2022-08-07,St. Pauli,Wolfsburg,0,0,D,0,0,H,10,8,4,2,9,14,8,7,2,2,0,0,2025/6,0.4,0.6,6.4,8.8,2.0,2.8,4.4,4.0,1.2,15,0.2,1.4,8.4,13.0,2.6,4.6,5.0,4.6,0.8,17,0.3999999999999999,0.2
2022-08-07,Bremen,St. Pauli,0,0,D,0,0,H,10,10,3,3,14,9,7,4,0,3,0,0,2023/4,1.2,0.6,9.4,9.8,3.0,3.2,5.4,4.4,1.8,20,0.2,0.6,9.4,7.4,3.6,2.6,6.4,5.0,1.0,16,0.8,1.0
2022-08-07,St. Pauli,Leverkusen,0,1,A,0,0,H,13,11,6,4,12,18,6,5,2,1,0,0,2024/5,0.4,0.6,6.8,8.6,2.2,2.6,5.4,4.8,1.2,16,0.6,1.6,11.4,10.8,4.4,3.2,6.4,5.0,0.6,15,0.6,-0.19999999999999996
2022-08-07,Mainz,Leverkusen,0,0,D,0,0,H,15,14,6,5,17,9,3,10,1,0,0,0,2025/6,0.2,0.2,8.8,7.2,3.2,2.6,4.8,6.8,1.2,12,0.6,1.2,11.0,11.6,4.0,4.0,5.6,5.2,1.2,16,0.0,-0.39999999999999997
2022-08-07,Leverkusen,Dortmund,1,3,A,1,0,H,7,15,2,4,11,16,11,6,2,2,0,0,2023/4,2.4,0.4,12.2,10.0,4.4,3.0,5.8,5.6,3.0,9,0.2,0.2,11.0,10.0,3.4,3.4,5.8,6.0,1.0,12,2.0,2.1999999999999997
2022-08-07,Bochum,St. Pauli,0,1,A,0,1,H,6,8,2,2,18,8,4,5,3,0,0,0,2022/3,0.0,0.4,8.4,9.4,2.6,3.6,4.8,5.6,0.6,19,0.2,0.6,9.0,8.0,3.2,2.6,6.2,5.0,1.0,17,-0.4,-0.2
2022-08-07,Dortmund,Heidenheim,1,0,H,0,0,H,18,4,6,1,14,8,3,4,3,1,0,0,2023/4,0.4,0.4,13.2,9.8,5.0,3.2,5.0,5.0,1.2,21,0.2,0.8,6.4,10.0,2.0,3.8,3.6,3.6,0.6,18,0.6,0.2
2022-08-07,Bayern Munich,Bremen,0,0,D,0,0,H,17,12,6,3,11,16,2,3,2,1,0,0,2025/6,2.4,1.6,15.2,10.4,5.4,3.8,4.6,4.0,2.0,15,0.6,0.8,8.6,10.2,2.6,4.0,5.2,6.6,1.2,16,0.8,1.7999999999999998
2022-08-07,St. Pauli,Bochum,0,0,D,0,0,H,3,8,1,3,12,12,5,6,2,1,0,0,2022/3,0.4,0.4,8.6,8.8,3.2,2.8,6.2,5.4,1.2,17,0.2,0.4,7.6,10.4,2.6,4.2,5.2,5.8,0.8,18,0.3999999999999999,0.2
2022-08-07,Wolfsburg,Bochum,0,0,D,0,0,H,9,6,3,2,17,14,2,4,1,0,0,0,2025/6,0.6,0.6,9.4,12.2,3.2,4.8,5.2,4.8,1.2,17,0.2,0.2,7.4,9.8,2.6,4.0,5.4,4.8,1.0,19,0.19999999999999996,0.39999999999999997
2022-08-07,Frankfurt,Augsburg,1,1,D,0,0,H,6,9,1,3,11,16,3,2,2,3,0,0,2024/5,1.0,0.6,8.8,7.8,3.0,2.4,4.8,6.8,1.6,11,0.0,0.6,10.0,8.4,3.8,2.6,4.2,4.8,0.4,14,1.2000000000000002,1.0
2022-08-07,Hoffenheim,Bochum,0,0,D,0,0,H,8,6,2,1,14,12,5,6,0,1,0,0,2023/4,0.2,0.0,9.2,8.0,3.2,2.4,6.4,6.6,1.4,20,0.2,0.2,7.6,9.0,2.8,3.4,4.6,3.6,1.0,20,0.3999999999999999,0.0
2022-08-07,St. Pauli,Union Berlin,1,0,H,0,0,H,7,9,3,4,16,18,2,6,3,1,0,0,2025/6,0.4,0.4,7.2,8.6,2.8,2.8,5.4,6.0,1.2,18,0.4,0.2,10.4,11.4,4.0,4.6,7.2,3.6,1.4,17,-0.19999999999999996,0.0
2022-08-07,Augsburg,Holstein Kiel,4,0,H,4,0,H,8,8,2,2,16,9,3,12,2,3,0,0,2022/3,0.2,0.0,7.0,7.6,2.4,2.8,5.0,5.0,1.4,17,0.4,0.6,9.6,9.0,3.4,3.2,5.8,5.0,1.2,19,0.19999999999999996,-0.2
2022-08-07,Stuttgart,Frankfurt,3,0,H,2,0,H,8,7,2,3,17,17,7,4,1,2,0,0,2022/3,0.6,0.2,10.6,8.8,3.8,3.2,5.4,4.8,1.8,18,0.4,0.6,8.6,10.8,3.0,3.6,5.0,5.0,1.0,16,0.8,0.19999999999999996
2022-08-07,Holstein Kiel,Hoffenheim,0,0,D,0,0,H,10,4,3,1,17,9,5,7,0,0,0,0,2024/5,0.2,0.4,10.2,8.4,3.4,3.2,5.6,5.0,1.0,17,1.2,1.8,9.4,14.0,3.4,4.6,3.6,4.2,1.0,20,0.0,-1.0
2022-08-07,Bremen,Augsburg,2,0,H,1,0,H,8,12,3,5,13,15,8,4,3,2,0,0,2022/3,1.0,0.4,9.0,9.8,2.6,3.0,5.0,4.0,1.8,21,0.2,0.6,10.0,8.8,3.8,2.6,3.8,4.0,0.6,15,1.2000000000000002,0.8
2022-08-07,Monchengladbach,Mainz,0,0,D,0,0,H,4,7,1,2,17,10,9,5,3,3,0,0,2024/5,0.0,0.4,7.6,5.8,2.4,1.8,4.6,4.8,0.6,15,0.4,0.2,7.6,9.6,2.4,3.6,5.2,5.2,1.6,11,-1.0,-0.4
2022-08-07,Holstein Kiel,Bayern Munich,0,1,A,0,0,H,6,11,2,4,14,16,3,9,0,3,0,0,2022/3,0.2,0.2,10.8,7.0,3.4,2.6,5.2,5.8,1.2,18,0.8,0.8,15.0,13.4,6.2,4.8,5.4,5.2,1.4,10,-0.19999999999999996,-0.6000000000000001
2022-08-07,Bremen,Bayern Munich,0,1,A,0,0,H,12,13,5,4,17,13,9,2,3,1,0,0,2025/6,1.2,0.2,9.4,10.6,2.8,3.6,5.8,3.8,2.2,22,1.0,0.6,14.8,10.8,6.0,3.4,6.0,4.4,2.0,11,0.20000000000000018,0.19999999999999996
2022-08-07,St. Pauli,Bayern Munich,1,3,A,0,2,H,7,15,2,5,10,8,8,7,1,2,0,0,2023/4,0.4,0.2,7.6,9.0,3.0,3.2,5.2,6.2,1.6,19,0.8,0.4,14.0,10.2,5.4,3.6,5.8,5.6,2.0,12,-0.3999999999999999,-0.4
2022-08-07,Leipzig,Wolfsburg,1,0,H,1,0,H,13,10,6,3,13,16,5,4,1,0,0,0,2022/3,1.4,0.6,10.8,10.8,3.8,3.8,4.8,5.2,2.0,13,0.2,1.2,8.2,14.2,2.2,5.2,5.8,5.2,1.0,18,1.0,1.2
2022-08-07,Frankfurt,Freiburg,1,0,H,1,0,H,10,12,4,5,17,17,7,2,3,2,0,0,2024/5,1.2,0.8,8.4,8.0,2.6,2.4,4.4,5.8,1.6,12,0.0,0.2,9.8,9.8,3.4,3.4,5.2,5.0,0.8,15,0.8,1.2
2022-08-07,Wolfsburg,Augsburg,0,0,D,0,0,H,8,11,3,3,15,17,6,5,0,0,0,0,2024/5,0.6,0.4,9.4,11.8,3.2,4.8,3.8,5.0,1.4,18,0.2,1.0,10.4,7.6,4.0,2.4,3.4,4.4,0.4,16,0.9999999999999999,0.39999999999999997
2022-08-07,Freiburg,Hoffenheim,0,2,A,0,0,H,8,9,3,4,11,10,2,2,0,3,0,0,2025/6,0.6,0.0,9.0,10.0,3.4,3.0,4.4,5.4,1.4,15,0.6,1.4,8.6,10.6,3.0,3.6,4.0,4.6,0.6,21,0.7999999999999999,0.0
2022-08-07,Freiburg,Wolfsburg,0,0,D,0,0,H,5,9,2,3,11,13,2,7,3,0,0,0,2025/6,0.6,0.4,9.2,9.4,3.4,3.0,4.2,4.0,1.2,16,0.0,1.4,8.2,14.8,2.2,5.8,5.2,5.2,0.4,19,0.7999999999999999,0.6
2022-08-07,Hoffenheim,Bochum,0,0,D,0,0,H,3,7,1,3,9,8,8,3,0,3,0,0,2025/6,0.2,0.0,8.8,8.0,3.0,2.2,6.0,6.2,1.4,21,0.0,0.0,7.0,6.4,2.4,1.8,4.6,3.2,1.0,21,0.3999999999999999,0.2
2022-08-07,Bayern Munich,Stuttgart,3,1,H,1,0,H,13,17,4,6,12,9,6,4,1,1,0,0,2022/3,1.8,1.4,16.4,11.4,5.6,4.0,4.4,4.2,1.6,16,0.8,0.8,8.4,7.4,2.6,2.6,6.0,4.8,1.0,13,0.6000000000000001,1.0
2022-08-07,Dortmund,Bremen,1,1,D,0,0,H,13,4,5,1,16,15,5,2,0,1,0,0,2022/3,0.2,0.4,14.0,7.2,5.4,2.2,4.8,4.6,1.2,22,0.4,0.8,9.6,12.4,2.8,4.8,4.2,5.2,0.8,17,0.3999999999999999,-0.2
2022-08-07,Stuttgart,Holstein Kiel,0,0,D,0,0,H,11,6,3,2,16,17,3,3,0,3,0,0,2022/3,1.2,0.2,9.6,8.2,3.2,3.0,6.0,4.6,2.2,19,0.4,1.4,9.2,8.6,3.0,3.0,6.8,5.2,1.0,20,1.2000000000000002,0.7999999999999999
2022-08-08,Monchengladbach,Leverkusen,3,1,H,0,0,H,11,13,3,6,8,15,3,4,0,1,0,0,2023/4,0.0,0.2,7.0,6.4,2.0,2.0,5.8,5.2,0.8,16,0.6,0.8,10.4,11.8,3.8,4.4,6.4,5.0,1.4,17,-0.5999999999999999,-0.6
2022-08-08,Stuttgart,Mainz,0,0,D,0,0,H,16,10,6,4,14,18,4,6,0,2,0,0,2025/6,1.0,0.2,9.8,7.8,3.0,2.8,5.4,4.0,1.8,20,0.4,0.0,7.4,8.4,2.2,3.0,5.0,5.8,1.8,12,0.0,0.6
2022-08-08,Bayern Munich,St. Pauli,3,0,H,0,0,H,22,5,7,1,13,12,7,3,3,1,0,0,2024/5,1.6,1.2,15.4,13.4,4.8,4.8,4.8,4.2,1.6,17,0.4,0.6,8.8,7.6,2.8,2.4,5.6,5.0,1.4,18,0.20000000000000018,1.2000000000000002
2022-08-08,Dortmund,Hoffenheim,0,0,D,0,0,H,13,6,4,2,15,15,9,4,2,0,0,0,2025/6,0.4,0.6,14.6,7.2,5.6,2.2,5.2,4.6,1.2,23,0.8,1.0,8.0,10.4,3.0,3.6,3.8,3.8,1.2,22,0.0,-0.4
2022-08-08,Leverkusen,St. Pauli,0,0,D,0,0,H,22,10,9,3,16,14,3,8,3,0,0,0,2024/5,1.8,0.8,12.0,11.8,4.4,3.4,6.2,5.8,2.4,10,0.4,0.8,8.2,10.0,2.6,3.2,5.2,4.8,1.4,19,1.0,1.4
2022-08-08,Mainz,Holstein Kiel,0,0,D,0,0,H,9,4,3,1,11,15,11,4,2,1,0,0,2025/6,0.2,0.2,9.8,8.6,3.6,3.0,4.4,7.8,1.2,13,0.4,1.0,8.2,9.0,2.6,2.8,6.6,4.2,1.2,21,0.0,-0.2
2022-08-08,St. Pauli,Bremen,0,0,D,0,0,H,7,7,2,2,13,13,5,5,2,2,0,0,2023/4,0.4,0.8,8.0,10.2,3.2,3.6,5.8,6.2,1.0,20,0.6,0.6,8.8,12.8,2.6,4.8,3.4,5.6,1.0,18,0.0,-0.19999999999999996
2022-08-08,Bochum,Holstein Kiel,0,0,D,0,0,H,7,6,2,2,8,18,4,2,0,0,0,0,2024/5,0.0,0.6,8.2,9.0,2.6,3.4,4.2,5.4,0.4,20,0.0,0.8,7.4,8.8,2.2,2.6,6.4,5.8,0.8,22,-0.4,0.0
2022-08-08,Bochum,Leverkusen,0,0,D,0,0,H,8,4,3,1,8,12,3,5,2,3,0,0,2023/4,0.0,0.6,8.0,8.6,2.6,3.2,4.0,5.0,0.4,21,0.8,1.0,10.8,11.6,4.4,4.4,6.6,4.4,1.4,18,-0.9999999999999999,-0.8
2022-08-08,Leverkusen,Mainz,3,0,H,2,0,H,16,8,5,2,11,12,2,4,3,2,0,0,2024/5,1.6,0.8,13.6,11.2,5.2,3.4,6.2,6.0,2.0,11,0.2,0.0,7.2,10.2,2.4,3.8,5.8,6.0,1.4,13,0.6000000000000001,1.4000000000000001
2022-08-08,Mainz,Wolfsburg,1,0,H,1,0,H,8,9,3,4,13,13,5,5,1,1,0,0,2023/4,0.0,0.2,10.8,7.6,4.0,2.6,5.2,7.8,0.8,14,0.0,0.8,8.0,12.0,2.2,5.0,5.8,5.0,0.6,20,0.20000000000000007,0.0
2022-08-08,Bochum,Dortmund,0,0,D,0,0,H,5,14,1,4,16,18,2,6,1,3,0,0,2022/3,0.0,0.4,7.4,7.6,2.4,2.8,4.0,4.2,0.6,22,0.8,0.4,10.6,9.4,3.2,3.2,6.2,7.4,1.4,13,-0.7999999999999999,-0.8
2022-08-08,St. Pauli,Wolfsburg,0,0,D,0,0,H,11,14,5,6,9,12,12,2,0,2,0,0,2024/5,0.4,0.8,7.4,10.0,2.8,3.6,5.2,5.8,1.0,21,0.0,0.4,8.0,9.4,2.6,3.8,6.0,5.0,0.6,21,0.4,0.4
2022-08-08,Wolfsburg,Mainz,0,0,D,0,0,H,10,8,3,3,8,11,4,4,2,1,0,0,2023/4,0.6,0.4,8.8,12.0,3.0,4.6,4.0,5.6,1.4,19,0.2,0.6,6.6,11.2,2.0,4.0,5.8,5.0,1.2,14,0.19999999999999996,0.39999999999999997
2022-08-08,Leipzig,Augsburg,0,0,D,0,0,H,11,13,3,6,18,14,2,3,2,1,0,0,2025/6,1.6,0.4,11.2,10.6,4.2,3.6,5.4,5.0,2.6,14,0.2,0.8,10.8,7.8,4.0,2.6,3.4,4.8,0.6,17,2.0,1.4000000000000001
2022-08-08,Union Berlin,Augsburg,0,1,A,0,1,H,11,10,3,4,10,15,6,5,0,2,0,0,2024/5,0.8,0.4,9.4,9.6,3.4,3.4,5.4,5.2,1.8,9,0.2,0.8,12.6,8.0,5.0,2.4,3.6,4.6,0.6,18,1.2000000000000002,0.6000000000000001
2022-08-08,Leipzig,Mainz,2,1,H,2,0,H,18,13,8,6,15,10,10,8,0,3,0,0,2023/4,1.0,0.4,10.8,11.0,3.8,4.0,5.4,4.4,2.2,15,0.2,0.6,7.2,11.0,2.4,3.6,4.8,4.2,1.2,15,1.0000000000000002,0.8
2022-08-08,Leverkusen,Dortmund,3,4,A,0,1,H,18,12,7,5,9,16,2,5,1,0,0,0,2025/6,1.8,0.6,15.0,10.6,5.8,3.0,5.8,5.2,2.0,12,0.6,0.2,11.4,8.0,3.2,2.4,6.2,6.0,1.4,14,0.6000000000000001,1.2000000000000002
2022-08-08,Dortmund,Monchengladbach,0,0,D,0,0,H,15,14,4,5,18,17,7,6,0,1,0,0,2023/4,0.4,0.2,15.0,7.2,5.4,2.2,5.6,4.0,1.4,24,0.8,0.8,10.2,8.4,3.6,3.0,5.6,5.6,1.4,16,0.0,-0.4
2022-08-08,Bremen,Wolfsburg,0,0,D,0,0,H,13,6,4,2,14,16,2,3,2,1,0,0,2023/4,0.8,0.2,10.0,10.8,3.2,3.6,6.4,3.6,1.6,23,0.0,0.4,10.0,9.4,3.6,4.0,5.0,6.4,0.6,22,1.0,0.8
2022-08-08,Bayern Munich,Leipzig,3,0,H,1,0,H,16,14,4,4,17,18,3,5,0,1,0,0,2023/4,1.8,0.6,14.4,12.8,4.6,4.4,5.6,3.8,2.2,18,1.0,1.2,10.2,10.4,3.6,4.0,5.8,4.8,1.4,15,0.8000000000000003,0.8
2022-08-08,Union Berlin,Dortmund,0,2,A,0,1,H,9,15,3,7,15,18,6,2,1,2,0,0,2022/3,0.8,0.6,10.8,10.2,3.8,3.8,5.0,5.6,1.6,10,1.4,0.8,12.6,9.6,3.8,3.2,5.6,5.0,1.8,15,-0.19999999999999996,-0.5999999999999999
2022-08-08,Leipzig,Leverkusen,0,4,A,0,1,H,15,14,5,6,12,15,6,3,3,0,0,0,2023/4,1.2,0.6,13.2,11.8,5.0,4.6,5.4,5.0,2.2,16,0.6,0.6,9.8,10.6,3.8,3.8,6.0,4.2,1.6,19,0.6000000000000001,0.6
2022-08-08,Frankfurt,Bayern Munich,1,1,D,0,1,H,13,17,5,6,15,15,7,6,0,3,0,0,2022/3,1.2,0.4,8.6,9.0,3.0,3.0,4.6,5.6,2.2,13,1.2,0.6,13.4,9.4,5.0,3.2,5.8,6.8,2.0,13,0.20000000000000018,0.0
2022-08-08,Union Berlin,Leverkusen,0,0,D,0,0,H,11,13,3,5,15,8,3,4,0,3,0,0,2022/3,0.4,0.8,10.8,10.6,4.0,4.0,5.2,4.2,1.0,11,1.2,0.6,11.2,12.4,4.4,4.6,5.4,4.2,1.6,20,-0.6000000000000001,-0.7999999999999999
2022-08-08,Mainz,Heidenheim,1,0,H,0,0,H,5,10,2,3,13,12,5,4,0,0,0,0,2022/3,0.2,0.2,10.6,7.8,3.8,2.8,5.4,6.8,1.2,15,0.2,0.8,5.6,11.0,1.8,4.0,3.6,3.4,0.6,19,0.6,0.0
2022-08-08,Hoffenheim,Monchengladbach,0,1,A,0,0,H,12,8,5,2,12,14,6,5,0,0,0,0,2022/3,0.2,0.0,8.2,7.6,2.8,2.2,6.6,5.6,1.4,22,0.6,0.6,10.8,10.2,3.8,3.4,6.0,5.8,1.4,17,0.0,-0.39999999999999997
2022-08-08,Wolfsburg,Leverkusen,0,0,D,0,0,H,8,13,2,5,16,9,2,9,3,3,0,0,2025/6,0.4,0.2,8.6,10.2,3.0,3.6,3.6,5.0,1.4,20,1.0,0.6,11.6,12.0,4.6,4.0,5.2,3.6,1.2,21,0.19999999999999996,-0.6
